datetime,open,high,low,close,volume
2026-03-24 08:00:00,4417.87201,4440.15932,4383.01501,4407.54269,0
2026-03-24 12:00:00,4408.07937,4435.21262,4355.22999,4421.8445,0
2026-03-24 16:00:00,4421.92186,4429.16016,4374.98042,4399.4287,0
2026-03-24 20:00:00,4399.59355,4549.02089,4396.84803,4544.89644,0
2026-03-25 00:00:00,4545.08551,4602.63009,4534.67652,4569.28584,0
2026-03-25 04:00:00,4569.36714,4575.09411,4535.63816,4539.01629,0
2026-03-25 08:00:00,4538.9004,4584.98184,4532.34288,4577.55051,0
2026-03-25 12:00:00,4578.13136,4586.24188,4528.40787,4560.76341,0
2026-03-25 16:00:00,4560.8839,4563.06327,4490.76269,4531.47513,0
2026-03-25 20:00:00,4531.38161,4540.74886,4489.0392,4498.38644,0
2026-03-26 00:00:00,4498.24254,4546.06827,4498.24254,4515.73227,0
2026-03-26 04:00:00,4515.74698,4524.04796,4418.00769,4454.45692,0
2026-03-26 08:00:00,4454.3765,4459.7403,4415.7574,4422.61293,0
2026-03-26 12:00:00,4422.77131,4483.21906,4420.96394,4437.44462,0
2026-03-26 16:00:00,4437.4349,4441.5877,4358.34529,4362.63551,0
2026-03-26 20:00:00,4362.52539,4417.81991,4352.84304,4405.11254,0
2026-03-27 00:00:00,4405.50569,4442.23073,4378.8413,4437.12173,0
2026-03-27 04:00:00,4436.91234,4474.51937,4431.8961,4446.78937,0
2026-03-27 08:00:00,4446.81999,4447.99283,4406.69004,4416.74924,0
2026-03-27 12:00:00,4415.9681,4550.97345,4413.46109,4524.83184,0
2026-03-27 16:00:00,4524.86448,4533.14479,4485.99521,4514.84071,0
2026-03-27 20:00:00,4514.75649,4514.81293,4492.13517,4507.73142,0
2026-03-28 00:00:00,4507.70202,4507.90758,4507.63739,4507.79279,0
2026-03-28 04:00:00,4507.70283,4507.90706,4507.63823,4507.80489,0
2026-03-28 08:00:00,4507.71268,4507.90883,4507.63428,4507.74083,0
2026-03-28 12:00:00,4507.70506,4507.90907,4507.64163,4507.68909,0
2026-03-28 16:00:00,4507.7127,4507.90907,4507.65154,4507.6873,0
2026-03-28 20:00:00,4507.7127,4507.90906,4507.65153,4507.74611,0
2026-03-29 00:00:00,4507.7127,4507.90906,4507.65153,4507.80532,0
2026-03-29 04:00:00,4507.7127,4507.90905,4507.65153,4507.80433,0
2026-03-29 08:00:00,4507.7127,4507.90905,4507.65153,4507.74416,0
2026-03-29 12:00:00,4507.7127,4507.90904,4507.65152,4507.68639,0
2026-03-29 16:00:00,4507.7127,4507.90904,4507.63074,4507.67826,0
2026-03-29 20:00:00,4507.70172,4513.34994,4443.98757,4448.37083,0
2026-03-30 00:00:00,4446.69772,4516.0865,4420.32741,4496.60501,0
2026-03-30 04:00:00,4496.75146,4552.27562,4486.72112,4526.77722,0
2026-03-30 08:00:00,4526.75986,4577.29626,4524.08597,4557.71054,0
2026-03-30 12:00:00,4557.57596,4579.18712,4512.59511,4548.74607,0
2026-03-30 16:00:00,4548.73694,4548.83592,4493.24474,4513.40774,0
2026-03-30 20:00:00,4513.5833,4520.18793,4496.30462,4511.55784,0
2026-03-31 00:00:00,4511.46592,4620.74017,4486.81893,4556.83736,0
2026-03-31 04:00:00,4556.67617,4581.53909,4545.50884,4564.32377,0
2026-03-31 08:00:00,4564.10401,4591.88006,4536.16837,4581.57957,0
2026-03-31 12:00:00,4581.52634,4627.84943,4568.79547,4611.40288,0
2026-03-31 16:00:00,4611.50764,4684.74132,4607.85211,4683.73771,0
2026-03-31 20:00:00,4683.78257,4699.30417,4657.92829,4698.71852,0
2026-04-01 00:00:00,4699.00259,4722.70035,4678.2727,4681.9154,0
2026-04-01 04:00:00,4681.90212,4746.44998,4668.31444,4712.4766,0
2026-04-01 08:00:00,4712.45117,4762.15991,4712.45117,4755.65238,0
2026-04-01 12:00:00,4755.93031,4788.39096,4718.22417,4786.85294,0
2026-04-01 16:00:00,4786.75,4792.52135,4741.18272,4768.03194,0
2026-04-01 20:00:00,4767.94778,4798.53894,4752.50154,4784.9878,0
2026-04-02 00:00:00,4785.28567,4797.88609,4657.70957,4678.8651,0
2026-04-02 04:00:00,4678.78972,4681.03886,4555.06888,4643.68308,0
2026-04-02 08:00:00,4643.36053,4647.48296,4595.39299,4600.37948,0
2026-04-02 12:00:00,4600.24884,4696.34804,4578.73482,4660.36245,0
2026-04-02 16:00:00,4660.23953,4681.46509,4645.79477,4675.33535,0
2026-04-02 20:00:00,4675.27835,4677.0164,4665.06785,4676.46016,0
2026-04-03 00:00:00,4676.3505,4676.7721,4676.02318,4676.49595,0
2026-04-03 04:00:00,4676.4275,4676.73226,4676.0826,4676.44268,0
2026-04-03 08:00:00,4676.42842,4676.80611,4676.06572,4676.27673,0
2026-04-03 12:00:00,4676.29205,4676.82277,4675.89571,4676.22859,0
2026-04-03 16:00:00,4676.23996,4676.85005,4676.10944,4676.48581,0
2026-04-03 20:00:00,4676.42625,4676.82173,4676.01177,4676.53505,0
2026-04-04 00:00:00,4676.43074,4676.63445,4676.3651,4676.50948,0
2026-04-04 04:00:00,4676.43074,4676.63445,4676.36291,4676.43442,0
2026-04-04 08:00:00,4676.42647,4676.63444,4676.36073,4676.39398,0
2026-04-04 12:00:00,4676.42856,4676.63226,4676.3651,4676.43866,0
2026-04-04 17:00:00,4676.42856,4676.63225,4676.36509,4676.50865,0
2026-04-04 21:00:00,4676.42856,4676.63225,4676.36509,4676.53256,0
2026-04-05 01:00:00,4676.42856,4676.63224,4676.36509,4676.48592,0
2026-04-05 05:00:00,4676.42856,4676.63223,4676.36509,4676.41646,0
2026-04-05 09:00:00,4676.42856,4676.63223,4676.36509,4676.39529,0
2026-04-05 13:00:00,4676.42856,4676.63222,4676.36509,4676.44406,0
2026-04-05 17:00:00,4676.42856,4676.63222,4676.34757,4676.50455,0
2026-04-05 21:00:00,4676.41981,4677.90691,4598.01008,4622.81581,0
2026-04-06 01:00:00,4622.45254,4670.08563,4621.04578,4659.08867,0
2026-04-06 05:00:00,4659.03433,4697.65787,4645.75503,4696.89539,0
2026-04-06 09:00:00,4696.70941,4705.73244,4662.03022,4675.25959,0
2026-04-06 13:00:00,4675.44663,4699.48222,4652.70598,4659.58661,0
2026-04-06 17:00:00,4659.55457,4664.05092,4644.58843,4649.76527,0
2026-04-06 21:00:00,4649.66027,4669.55525,4649.63501,4655.58712,0
2026-04-07 01:00:00,4654.17559,4662.51561,4620.10067,4660.53754,0
2026-04-07 05:00:00,4660.58305,4688.81099,4626.72351,4684.48364,0
2026-04-07 09:00:00,4684.48379,4694.57777,4633.7223,4652.56392,0
2026-04-07 13:00:00,4652.40995,4665.96505,4604.80231,4657.83746,0
2026-04-07 17:00:00,4657.86471,4719.86105,4655.18069,4706.39311,0
2026-04-07 21:00:00,4706.29881,4855.11363,4702.01739,4817.41579,0
2026-04-08 01:00:00,4816.73737,4821.94387,4789.16914,4803.13059,0
2026-04-08 05:00:00,4803.10798,4842.80131,4790.65365,4794.58061,0
2026-04-08 09:00:00,4794.52006,4808.25787,4773.54652,4800.01554,0
2026-04-08 13:00:00,4800.35756,4806.40512,4734.44914,4760.64046,0
2026-04-08 17:00:00,4760.60497,4763.85032,4700.18732,4719.47769,0
2026-04-08 21:00:00,4719.63631,4730.89459,4699.47827,4707.78478,0
2026-04-09 01:00:00,4708.27994,4732.62557,4696.30581,4721.98897,0
2026-04-09 05:00:00,4721.92193,4733.30457,4703.76501,4727.31639,0
2026-04-09 09:00:00,4726.91359,4759.04718,4724.31346,4745.53888,0
2026-04-09 13:00:00,4745.80985,4800.71915,4739.1071,4789.00695,0
2026-04-09 17:00:00,4788.99439,4800.60957,4761.31903,4766.56409,0
2026-04-09 21:00:00,4766.49515,4778.11638,4748.58754,4762.02855,0
2026-04-10 01:00:00,4761.69685,4775.78376,4739.80323,4758.72265,0
2026-04-10 05:00:00,4758.64119,4768.85311,4732.48466,4741.11846,0
2026-04-10 09:00:00,4740.91213,4781.93504,4740.68455,4770.69103,0
2026-04-10 13:00:00,4770.76204,4795.33901,4749.58847,4763.6454,0
2026-04-10 17:00:00,4763.65362,4772.71396,4740.55067,4749.58009,0
2026-04-10 21:00:00,4749.54972,4750.78067,4749.02268,4750.44984,0
2026-04-11 01:00:00,4750.44707,4750.6631,4750.36815,4750.41154,0
2026-04-11 05:00:00,4750.44821,4750.66996,4750.36815,4750.43978,0
2026-04-11 09:00:00,4750.44078,4750.6653,4750.36815,4750.52895,0
2026-04-11 13:00:00,4750.45842,4750.66529,4750.39394,4750.5653,0
2026-04-11 17:00:00,4750.45842,4750.66529,4750.39394,4750.52873,0
2026-04-11 21:00:00,4750.45842,4750.66528,4750.36815,4750.45187,0
2026-04-12 01:00:00,4750.45391,4750.66079,4750.38943,4750.41836,0
2026-04-12 05:00:00,4750.45391,4750.66078,4750.38943,4750.4577,0
2026-04-12 09:00:00,4750.45391,4750.66077,4750.38943,4750.52962,0
2026-04-12 13:00:00,4750.45391,4750.66077,4750.38943,4750.56052,0
2026-04-12 17:00:00,4750.45391,4756.1901,4749.83663,4750.50252,0
2026-04-12 21:00:00,4750.43695,4752.99783,4643.55787,4694.25742,0
2026-04-13 01:00:00,4693.92561,4728.56669,4693.73387,4722.88906,0
2026-04-13 05:00:00,4722.80091,4740.32257,4716.7047,4724.5996,0
2026-04-13 09:00:00,4724.68104,4728.36404,4705.22664,4723.25448,0
2026-04-13 13:00:00,4723.16581,4744.58902,4702.39315,4733.08984,0
2026-04-13 17:00:00,4733.41387,4749.77257,4720.39771,4740.74803,0
2026-04-13 21:00:00,4740.96568,4774.33816,4740.70858,4769.98002,0
2026-04-14 01:00:00,4770.43587,4777.49818,4762.59636,4774.32999,0
2026-04-14 05:00:00,4774.26035,4796.596,4758.3606,4784.88268,0
2026-04-14 09:00:00,4784.80748,4787.93473,4759.98434,4771.16396,0
2026-04-14 13:00:00,4770.49721,4819.2754,4770.49721,4810.07465,0
2026-04-14 17:00:00,4810.12395,4847.07437,4810.09889,4841.71465,0
2026-04-14 21:00:00,4841.67865,4852.25061,4828.07973,4836.11962,0
2026-04-15 01:00:00,4836.11454,4869.57853,4818.84786,4825.58734,0
2026-04-15 05:00:00,4825.7136,4829.67706,4802.75332,4817.56685,0
2026-04-15 09:00:00,4817.39959,4818.55643,4790.89089,4812.04685,0
2026-04-15 13:00:00,4812.14586,4829.98717,4788.47055,4804.32132,0
2026-04-15 17:00:00,4804.22266,4808.76243,4788.56513,4790.98573,0
2026-04-15 21:00:00,4790.93335,4837.13095,4790.34246,4834.02577,0
2026-04-16 01:00:00,4833.81671,4836.20219,4812.30949,4833.28914,0
2026-04-16 05:00:00,4833.21673,4838.06143,4806.73419,4813.27588,0
2026-04-16 09:00:00,4813.20087,4822.62778,4806.18678,4817.23266,0
2026-04-16 13:00:00,4816.94729,4823.74167,4782.30491,4792.95661,0
2026-04-16 17:00:00,4792.85207,4797.89359,4779.94195,4789.6854,0
2026-04-16 21:00:00,4789.63688,4800.96399,4776.33511,4795.33905,0
2026-04-17 01:00:00,4795.24991,4805.72124,4769.05475,4803.43046,0
2026-04-17 05:00:00,4803.37559,4806.13706,4780.13111,4796.0285,0
2026-04-17 09:00:00,4796.08953,4847.71942,4782.86095,4844.16177,0
2026-04-17 13:00:00,4844.29326,4887.92586,4835.30067,4866.95186,0
2026-04-17 17:00:00,4866.96925,4868.6849,4829.09053,4830.60557,0
2026-04-17 21:00:00,4830.44896,4834.37679,4830.44896,4834.07714,0
2026-04-18 01:00:00,4833.98967,4834.20649,4833.90964,4834.00648,0
2026-04-18 05:00:00,4833.98907,4834.20351,4833.89184,4833.94756,0
2026-04-18 09:00:00,4833.98021,4834.20883,4833.88108,4833.979,0
2026-04-18 13:00:00,4833.99342,4834.20405,4833.92794,4834.0502,0
2026-04-18 17:00:00,4833.99342,4834.20405,4833.92793,4834.10038,0
2026-04-18 21:00:00,4833.99342,4834.20638,4833.92795,4834.08065,0
2026-04-19 01:00:00,4833.99575,4834.20638,4833.93024,4834.00883,0
2026-04-19 05:00:00,4833.99575,4834.20638,4833.93024,4833.96073,0
2026-04-19 09:00:00,4833.99575,4834.20638,4833.93023,4833.98558,0
2026-04-19 13:00:00,4833.99575,4834.20638,4833.93022,4834.05795,0
2026-04-19 17:00:00,4833.99575,4837.40174,4831.71107,4834.1014,0
2026-04-19 21:00:00,4833.99308,4834.32342,4740.74681,4772.74591,0
2026-04-20 01:00:00,4773.11528,4813.58823,4772.73778,4788.47006,0
2026-04-20 05:00:00,4788.28355,4805.80372,4781.85765,4795.78503,0
2026-04-20 09:00:00,4795.81611,4820.67725,4783.63919,4803.00822,0
2026-04-20 13:00:00,4802.88472,4828.6527,4791.75082,4805.14589,0
2026-04-20 17:00:00,4804.98175,4821.38942,4803.12916,4820.47575,0
2026-04-20 21:00:00,4820.36913,4832.94507,4817.73367,4824.38158,0
2026-04-21 01:00:00,4824.51961,4824.62489,4789.08429,4790.3469,0
2026-04-21 05:00:00,4789.89551,4797.20496,4773.28002,4787.03361,0
2026-04-21 09:00:00,4787.07518,4796.78363,4773.50403,4777.48779,0
2026-04-21 13:00:00,4776.82291,4795.32988,4708.03653,4710.98361,0
2026-04-21 17:00:00,4710.76088,4719.60851,4668.28518,4719.56596,0
2026-04-21 21:00:00,4719.54891,4747.56757,4712.05724,4740.45005,0
2026-04-22 01:00:00,4740.31821,4765.38668,4736.79283,4754.73731,0
2026-04-22 05:00:00,4754.77892,4771.44226,4751.8072,4757.6746,0
2026-04-22 09:00:00,4757.69478,4762.86485,4741.40609,4744.31869,0
2026-04-22 13:00:00,4744.40381,4759.21316,4724.85646,4728.42991,0
2026-04-22 17:00:00,4728.50425,4749.13282,4728.34417,4739.78055,0
2026-04-22 21:00:00,4739.70626,4752.77812,4695.45843,4746.76044,0
2026-04-23 01:00:00,4746.81391,4750.69645,4698.09733,4704.17535,0
2026-04-23 05:00:00,4704.09508,4724.68314,4694.39255,4704.92098,0
