datetime,open,high,low,close,volume
2024-11-11,2682.55005,2686.12988,2610.76001,2619.23999,0
2024-11-12,2619.3501,2626.98999,2589.8999,2598.27002,0
2024-11-13,2598.26001,2618.68994,2577.72998,2581.050049,0
2024-11-14,2581.060059,2581.42993,2536.8999,2576.02002,0
2024-11-15,2576.060059,2576.15991,2554.62012,2563.93994,0
2024-11-16,2563.92993,2563.96997,2559.98999,2563.070068,0
2024-11-18,2568.13989,2615.090088,2568.13989,2609.87988,0
2024-11-19,2609.84009,2639.48999,2608.31006,2630.77002,0
2024-11-20,2630.81006,2655.47998,2618.96997,2650.94995,0
2024-11-21,2650.86011,2673.55005,2647.30005,2669.72998,0
2024-11-22,2669.78003,2711.47998,2668.15991,2708.22998,0
2024-11-23,2708.1499,2716.30005,2705.15991,2716.080078,0
2024-11-25,2711.84009,2721.34009,2615.72998,2625.72998,0
2024-11-26,2625.92993,2641.98999,2605.3501,2628.11011,0
2024-11-27,2628.27002,2658.21997,2627.1499,2634.78003,0
2024-11-28,2634.77002,2649.69995,2621.02002,2637.38989,0
2024-11-29,2638.67993,2666.3501,2634.43994,2650.11011,0
2024-12-02,2649.37988,2651.55005,2621.98999,2637.69995,0
2024-12-03,2637.6001,2655.62012,2634.27002,2641.030029,0
2024-12-04,2640.90991,2657.13989,2632.68994,2651.80005,0
2024-12-05,2651.72998,2655.56006,2623.68994,2629.87988,0
2024-12-06,2629.90991,2645.67993,2613.8501,2634.8999,0
2024-12-07,2635.030029,2636.46997,2631.21997,2633.19995,0
2024-12-09,2643.19995,2676.43994,2627.59009,2660.31006,0
2024-12-10,2659.96997,2695.61011,2656.82007,2691.97998,0
2024-12-11,2692.01001,2721.13989,2675.55005,2718.11011,0
2024-12-12,2718.12012,2726.30005,2675.22998,2683.070068,0
2024-12-13,2683.070068,2692.76001,2652.31006,2653.070068,0
2024-12-14,2653.030029,2653.56006,2646.23999,2648.51001,0
2024-12-16,2649.1499,2664.47998,2643.6499,2653.36011,0
2024-12-17,2653.3501,2658.76001,2633.22998,2645.40991,0
2024-12-18,2645.44995,2651.80005,2604.28003,2604.28003,0
2024-12-19,2604.63989,2626.44995,2583.55005,2596.8501,0
2024-12-20,2596.98999,2631.77002,2589.80005,2627.94995,0
2024-12-21,2627.93994,2628.13989,2619.3999,2623.29004,0
2024-12-23,2622.87988,2633.30005,2608.18994,2611.27002,0
2024-12-24,2611.37988,2621.46997,2609.22998,2617.27002,0
2024-12-26,2616.29004,2639.12012,2615.22998,2635.060059,0
2024-12-27,2634.94995,2638.36011,2611.81006,2620.72998,0
2024-12-28,2620.68994,2622.28003,2612.82007,2621.8999,0
2024-12-30,2621.61011,2628.11011,2596.19995,2607.17993,0
2024-12-31,2607.15991,2627.57007,2602.69995,2623.84009,0
2025-01-01,2623.66992,2625.030029,2622.15991,2624.56006,0
2025-01-02,2625.1499,2660.44995,2621.78003,2654.78003,0
2025-01-03,2654.93994,2665.34009,2639.17993,2639.68994,0
2025-01-04,2639.42993,2640.8501,2636.83008,2639.48999,0
2025-01-06,2639.91992,2649.46997,2614.88989,2634.47998,0
2025-01-07,2634.46997,2664.26001,2633.070068,2649.44995,0
2025-01-08,2649.43994,2669.95996,2645.3501,2658.3501,0
2025-01-09,2658.36011,2678.15991,2655.72998,2670.22998,0
2025-01-10,2670.3501,2697.8999,2664.13989,2685.93994,0
2025-01-11,2685.94995,2693.47998,2684.71997,2690.15991,0
2025-01-13,2689.93994,2693.32007,2656.90991,2658.97998,0
2025-01-14,2658.97998,2676.3501,2658.8501,2674.37988,0
2025-01-15,2674.34009,2696.060059,2669.42993,2693.93994,0
2025-01-16,2694.1001,2724.77002,2690.1001,2715.37988,0
2025-01-17,2715.40991,2717.44995,2702.88989,2703.27002,0
2025-01-18,2703.21997,2704.27002,2699.40991,2702.86011,0
2025-01-20,2703.15991,2713.98999,2689.44995,2708.31006,0
2025-01-21,2707.44995,2745.96997,2702.87012,2742.95996,0
2025-01-22,2742.80005,2763.37988,2740.15991,2755.42993,0
2025-01-23,2755.44995,2758.83008,2735.96997,2754.19995,0
2025-01-24,2754.12012,2786.050049,2751.47998,2774.68994,0
2025-01-25,2774.67993,2774.8501,2770.66992,2771.25,0
2025-01-27,2765.66992,2772.61011,2730.59009,2739.37988,0
2025-01-28,2739.43994,2765.02002,2734.8999,2764.87012,0
2025-01-29,2764.8501,2766.30005,2744.90991,2755.32007,0
2025-01-30,2755.20996,2798.47998,2752.75,2793.54004,0
2025-01-31,2793.3999,2817.12012,2789.55005,2796.33008,0
2025-02-01,2796.070068,2802.58008,2794.37012,2798.52002,0
2025-02-03,2802.30005,2830.6001,2772.37988,2818.37012,0
2025-02-04,2818.29004,2845.51001,2807.37012,2843.1001,0
2025-02-05,2843.1499,2882.3501,2839.87012,2863.66992,0
2025-02-06,2863.65991,2873.27002,2834.3501,2854.050049,0
2025-02-07,2854.0,2886.81006,2852.70996,2860.29004,0
2025-02-08,2860.12988,2863.88989,2859.47998,2860.87012,0
2025-02-10,2861.3999,2911.43994,2860.44995,2904.41992,0
2025-02-11,2904.44995,2942.68994,2881.8999,2900.29004,0
2025-02-12,2900.26001,2909.12988,2864.22998,2897.92993,0
2025-02-13,2897.95996,2927.47998,2895.62012,2926.96997,0
2025-02-14,2926.92993,2940.1001,2878.94995,2880.76001,0
2025-02-15,2880.67993,2886.25,2877.1499,2882.54004,0
2025-02-17,2893.67993,2906.41992,2878.90991,2898.3999,0
2025-02-18,2899.33008,2936.95996,2892.12988,2935.8501,0
2025-02-19,2935.8501,2947.050049,2918.8501,2931.84009,0
2025-02-20,2931.77002,2954.88989,2924.3999,2937.97998,0
2025-02-21,2938.02002,2949.87012,2916.87012,2933.52002,0
2025-02-22,2933.31006,2938.3501,2932.16992,2936.080078,0
2025-02-24,2939.67993,2956.26001,2921.5,2949.37988,0
2025-02-25,2949.21997,2953.69995,2888.6499,2912.18994,0
2025-02-26,2912.15991,2930.25,2890.8999,2913.97998,0
2025-02-27,2914.0,2920.8501,2868.090088,2879.27002,0
2025-02-28,2879.37012,2885.22998,2832.77002,2849.79004,0
2025-03-01,2849.51001,2859.36011,2847.77002,2857.44995,0
2025-03-03,2873.30005,2893.02002,2859.02002,2881.69995,0
2025-03-04,2881.63989,2927.84009,2878.47998,2916.21997,0
2025-03-05,2915.95996,2929.8501,2894.44995,2920.62988,0
2025-03-06,2920.62012,2926.59009,2891.43994,2914.080078,0
2025-03-07,2913.8501,2930.42993,2896.83008,2905.45996,0
2025-03-08,2905.3501,2912.82007,2904.88989,2909.43994,0
2025-03-10,2912.41992,2918.28003,2880.3999,2885.37012,0
2025-03-11,2885.18994,2922.26001,2880.43994,2918.48999,0
2025-03-12,2918.36011,2940.6001,2906.22998,2931.37988,0
2025-03-13,2931.34009,2985.43994,2930.94995,2982.97998,0
2025-03-14,2983.12988,3004.94995,2978.59009,2984.02002,0
2025-03-15,2984.01001,2988.87988,2981.93994,2985.040039,0
2025-03-17,2987.8501,3001.22998,2982.33008,3000.37012,0
2025-03-18,3000.3999,3038.33008,2999.6001,3035.52002,0
2025-03-19,3035.77002,3051.98999,3022.95996,3047.87988,0
2025-03-20,3047.82007,3057.36011,3025.76001,3044.82007,0
2025-03-21,3044.81006,3047.51001,2999.47998,3019.94995,0
2025-03-22,3020.040039,3024.1499,3020.030029,3023.8501,0
2025-03-24,3023.30005,3033.38989,3002.62012,3006.18994,0
2025-03-25,3006.19995,3036.050049,3005.73999,3019.63989,0
2025-03-26,3019.65991,3032.13989,3012.44995,3017.20996,0
2025-03-27,3017.31006,3059.58008,3017.23999,3057.58008,0
2025-03-28,3057.53003,3086.80005,3054.25,3080.96997,0
2025-03-29,3080.8501,3086.18994,3080.8501,3085.28003,0
2025-03-31,3093.0,3127.87988,3076.82007,3124.55005,0
2025-04-01,3124.3501,3149.030029,3100.90991,3118.69995,0
2025-04-02,3118.67993,3135.77002,3107.8999,3124.19995,0
2025-04-03,3124.41992,3167.70996,3054.31006,3107.63989,0
2025-04-04,3107.71997,3136.28003,3016.16992,3036.47998,0
2025-04-05,3036.31006,3041.070068,3033.8999,3038.17993,0
2025-04-07,3029.8999,3055.63989,2956.90991,2982.030029,0
2025-04-08,2982.71997,3022.67993,2975.060059,2982.15991,0
2025-04-09,2984.53003,3099.46997,2970.13989,3083.16992,0
2025-04-10,3081.51001,3176.41992,3071.62012,3175.47998,0
2025-04-11,3177.28003,3245.36011,3176.51001,3238.18994,0
2025-04-14,3222.11011,3245.76001,3213.87988,3222.050049,0
2025-04-17,3344.05,3345.29,3283.94,3326.19,0
2025-04-18,3326.27,3326.27,3326.27,3326.27,0
2025-04-19,3326.27,3326.27,3326.27,3326.27,0
2025-04-21,3327.93,3430.47,3327.93,3422.8,0
2025-04-22,3423.49,3499.87,3381.2,3394.4,0
2025-04-23,3392.6,3403.1,3281.5,3303.3,0
2025-04-24,3303.9,3388.5,3298.9,3354.9,0
2025-04-25,3354.8,3376.8,3270.6,3316.3,0
2025-04-26,3316.6,3319.6,3309.9,3314.0,0
2025-04-27,3315.1,3324.6,3315.1,3321.0,0
2025-04-28,3319.8,3352.91,3274.3,3344.1,0
2025-04-29,3344.0,3347.15,3304.6,3317.6,0
2025-04-30,3317.2,3325.7,3267.16,3292.0,0
2025-05-01,3292.2,3293.6,3201.9,3238.64,0
2025-05-02,3250.3,3269.02,3223.0,3254.9,0
2025-05-03,3255.4,3259.8,3244.3,3257.0,0
2025-05-04,3255.7,3255.9,3252.6,3252.7,0
2025-05-05,3252.8,3341.1,3236.68,3335.0,0
2025-05-06,3340.6,3440.0,3323.53,3434.7,0
2025-05-07,3435.0,3440.4,3360.23,3366.6,0
2025-05-08,3366.7,3414.52,3288.91,3309.4,0
2025-05-09,3309.6,3347.26,3275.0,3323.64,0
2025-05-10,3326.9,3332.7,3320.7,3322.0,0
2025-05-12,3290.0,3305.79,3207.7,3235.24,0
2025-05-13,3237.6,3265.33,3215.92,3248.5,0
2025-05-14,3247.8,3256.97,3167.95,3181.2,0
2025-05-15,3181.2,3245.2,3120.92,3244.5,0
2025-05-16,3245.0,3252.5,3154.27,3209.7,0
2025-05-17,3209.6,3211.5,3199.3,3207.2,0
2025-05-18,3209.2,3212.4,3206.7,3208.3,0
2025-05-19,3229.0,3249.65,3206.0,3229.15,0
2025-05-20,3232.0,3295.54,3204.53,3285.1,0
2025-05-21,3285.4,3324.65,3284.6,3315.56,0
2025-05-22,3314.4,3345.31,3279.27,3294.79,0
2025-05-23,3298.7,3366.0,3287.0,3355.9,0
2025-05-24,3356.8,3359.5,3350.1,3355.7,0
2025-05-25,3360.6,3364.5,3359.7,3359.7,0
2025-05-26,3354.88,3356.51,3324.0,3346.6,0
2025-05-27,3345.6,3353.6,3288.25,3299.7,0
2025-05-28,3300.0,3325.27,3277.0,3291.4,0
2025-05-29,3291.2,3328.34,3249.59,3317.95,0
2025-05-30,3317.11,3323.8,3277.61,3288.52,0
2025-05-31,3295.8,3301.1,3291.5,3291.8,0
2025-06-01,3297.1,3298.5,3295.5,3295.5,0
2025-06-02,3296.6,3382.66,3295.29,3381.02,0
2025-06-03,3381.01,3392.07,3333.38,3354.3,0
2025-06-04,3354.3,3384.66,3343.75,3372.34,0
2025-06-05,3376.5,3403.33,3339.5,3353.0,0
2025-06-06,3353.1,3375.45,3307.1,3310.1,0
2025-06-07,3318.1,3324.7,3315.2,3317.9,0
2025-06-08,3316.0,3321.6,3315.3,3319.1,0
2025-06-09,3315.0,3338.20996,3293.58,3327.6,0
2025-06-10,3327.2,3348.99,3302.09,3323.47,0
2025-06-11,3321.7,3360.6,3315.45,3352.3,0
2025-06-12,3352.3,3398.78,3338.68,3381.9,0
2025-06-13,3382.0,3446.58,3379.82,3432.19,0
2025-06-14,3436.2,3447.7,3430.0,3438.1,0
2025-06-15,3453.7,3458.1,3453.6,3457.7,0
2025-06-16,3446.0,3455.7,3383.0,3383.53,0
2025-06-17,3384.6,3403.21,3366.09,3387.3,0
2025-06-18,3388.7,3399.98,3362.68994,3372.1,0
2025-06-19,3371.9,3389.2,3347.72998,3381.2,0
2025-06-20,3381.3,3381.3,3340.32,3368.76,0
2025-06-21,3373.4,3381.9,3373.2,3380.3,0
2025-06-22,3409.5,3434.2,3406.3,3413.8,0
2025-06-23,3412.9,3419.5,3347.02,3369.1001,0
2025-06-24,3370.9,3383.3,3299.91992,3324.9,0
2025-06-25,3325.5,3337.3,3313.41992,3332.13989,0
2025-06-26,3331.1,3350.25,3310.0,3328.09,0
